product_name,Rate,Review,Summary
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Mind-blowing purchase,Its very nice product! I just love it ?ø??????I am very happy....?ø????ø
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Really Nice,Such a nice product under this price
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Terrific,Good product ?ø??????ø?????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Worth every penny,Such a awesome peace.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Terrific,"Sound is smooth and clear, Looks stylish. Very good ?ø??????"
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Best in the market!,Awsome speaker at this price
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Must buy!,Best Bass....
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Good choice,Value as money
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Nice product,Good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Fabulous!,Very good product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Worth the money,Perfect
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Very poor,Sound quality is very poor i return it after purchasing
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Nice product,Not bad
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Perfect product!,Amazing
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Absolute rubbish!,"Waste of the money,sound quality and base quality not good"
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Did not meet expectations,It should be loud decent quality but not setisfying
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Unsatisfactory,Very bed
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Not recommended at all,Bad product Not expapected Boat system is very very poor quality.?ø??????ø??????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Bad quality,Slo sound
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Slightly disappointed,"Not for music lovers, sound is not good"
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Hated it!,Not so good and not so bad according to the price it's good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Horrible,Very bad quality
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Good quality product,Just super
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Super!,Very excellent
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Could be way better,Average
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Decent product,Superb product ?ø?????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Classy product,Very good product ?ø??????ø??????ø?????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Value-for-money,Value for money. Sound is clear and bass is too good.Awesome product .
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Good quality product,It's awesome...
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Good quality product,Really superb
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Good quality product,Boom
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Really Nice,Awesome productSound is louder and clear.bass is goodDon't think Just go for it
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Good quality product,Thanx to Flipkart fr giving adroble product..
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Value-for-money,"Bass could be better, Sound Quality is Good, Works better in Bluetooth mode connectivity is Fast"
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Pretty good,It's a nice product for the price range. Good sound quality and bass is amazing.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Good quality product,Overall good....not more any thing special as boat signature sound... average sound quality ...
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Worth the money,Good for money In prise 2499
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Wonderful,Thanks to Flipkart for good delivery
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Very Good,Good one at the prize range
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Really Nice,Value for moneyWas bit disappointed with the sound output but ok for the price range
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Wonderful,Flipkart good job
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Good choice,Good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Perfect product!,Nice
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Mind-blowing purchase,Very nice sound quality and led light was very fantastic
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Value-for-money,Best song
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Mind-blowing purchase,The sound quality is good...Build quality of subwoofer is pretty nice but the satellite speakers lack in itBass - 4/5Sound quality - 5/5build quality -3/5Also they aren't wall mountableOverall you can go for it
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Brilliant,Very valuable speaker. I think if you want to buy any speaker in less budget you should try it one time..
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Great product,Sound quality is very good  value for money
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Did not meet expectations,Badest speaker
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Fabulous!,Value for money
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Mind-blowing purchase,It's sound and bass quality is so good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Highly recommended,Nice product and deleivered in time tks flipcart..
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Simply awesome,Best product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Value-for-money,Good one
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Very poor,Please not good product power problem battery problem volume problem base problem please another product working 7 days problem boot home theatre
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Perfect product!,Good shound
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Fabulous!,Really a good product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Just okay,Good product but Delivery issues..
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Unsatisfactory,Don't buy this product. Very bad sound quality and also broken.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Highly recommended,Awesome ?ø??????ø?????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Super!,Good sound quality for home use. I am happy. The Remote also works perfectly.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Utterly Disappointed,Turning off so many times.... Very bad product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Worth the money,It's good for a personal cabin.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Wonderful,I like this product ?ø???????ø???????ø??????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Brilliant,Excellent product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Does the job,How to play songs through pen drive USB
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Nice product,Very good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Great product,Nice product and good sound quality.Received at 2499/ on big billion day.Thanks boat and thanks flipkart for quick delivery
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Does the job,Audio quality not good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Value-for-money,Best Value money But Sound Is Lover
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Classy product,Good sound good quality
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Value-for-money,Good music system boat nice 2.1 home theater valuable for money
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Just wow!,Good product in this price thank you Flipkart
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Great product,Excellent
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Good,Ok ok
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Excellent,Very good sounds quality
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Bad quality,Over heating  and getting off
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Fabulous!,Best product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Did not meet expectations,Bakbass Bass
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Good,average product at boat
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Highly recommended,Good quality
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Wonderful,Good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Classy product,Nice Loudness ?›????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Fair,"Absolutely no bass,, ?›?????????"
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Mind-blowing purchase,Clear and powerful bass
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Terrific,Nice thanks Flipkart
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Excellent,Very good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Useless product,This product is connected but seddly break downs. sounds bad connect seddenly off system
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Must buy!,Good product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Terrible product,This product running shutdown
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Mind-blowing purchase,"Good Sound quality, best bass and hundred percentage value for money product.Best and good home theatre in this Price range."
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Just wow!,"Decent bass, clarity is overall well balanced. Separation and sound quality is awesome."
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Absolute rubbish!,Poor item power off automatically in 30 to 40 minute?ø???????ø???????ø???????ø??????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Could be way better,Its sounds okk. But as a expectation of boat company... Its not okk..
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Not good,Sound was so bad
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Classy product,Good product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Brilliant,Very nice product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Hated it!,Vary Bad Product BassIss Not Good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Good quality product,Product is nice but sound and base not clearly
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Decent product,Best sound quality
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Waste of money!,Speaker sound is not working properly it's breaking
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Excellent,Nice Product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Good,This hometheatore is work isvery bad quality is very lo quality bass  lo bass sound quality is never comes hometheatore  quality is never it's down function bass subwoofer subwoofer is very small size ican chose side subwoofer it's down function  and sound quality is very lo ican expect more  and thank you flipkart
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Fabulous!,Super
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Worth every penny,Good product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Really Nice,Okay ?ø??????ø??????ø?????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Don't waste your money,Worst product don't buy it
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Moderate,Worst
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Perfect product!,Good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Bad quality,Bass is not good.. av pin socket is worst...
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Simply awesome,Awesome Product .very very good Sound quality .
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Hated it!,West of money poor sound & bass quietly very bad
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Excellent,Excellent
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Horrible,I ordered this product based on the brand name and the mentioned wattage rating. But its totally upside down. This is not a 50 watts 2.1 system. The sound quality is very poor like a normal Bluetooth speaker on both Subwoofer and Satellites. I have 38 Watts Zebronics 2.1 in my room. It works 10 times better than this and more over they(boAt) didn't mentioned the wattage rating for subwoofer and satellites like others even I have requested for. Please don't buy this product if you're looking f...
